Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОФИРМА""ТРУДОВИК""",ООО АГРОФИРМАТРУДОВИК,2105005433,"429712, Чувашская Республика - Чувашия, Ибресинский район, д. Большие Абакасы, пер. Парковый, д. 4", 55.385060, 47.043598,01.1,Выращивание однолетних культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-ibresinski-raion/ooo-agrofirmatrudovik-inn-2105005433-ogrn-1102133000023-40f2f70362a6489e96e2a5cd8b359788
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 3 ""МАЛЕНЬКАЯ СТРАНА"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 3 Г. ЧЕБОКСАРЫ,1022101277208,"428018, Чувашская Республика - Чувашия, г. Чебоксары, ул. Афанасьева, д. 9А", 56.148949, 47.217458,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2129034056-ogrn-1022101277208-6906d9b1c46c226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 6 ""МАЛАХИТ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 6 Г. ЧЕБОКСАРЫ,1022101145010,"428020, Чувашская Республика - Чувашия, г. Чебоксары, ул. Чапаева, д. 1Б", 56.129920, 47.258667,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2128020572-ogrn-1022101145010-6906d9b1c2d8226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 1"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 1 Г. ЧЕБОКСАРЫ,1022101279309,"428038, Чувашская Республика - Чувашия, г. Чебоксары, ул. Энтузиастов, д. 33 к. А", 56.115545, 47.181965,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2129036039-ogrn-1022101279309-6906d9b1c303226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 2 КОМПЕНСИРУЮЩЕГО ВИДА ДЛЯ ДЕТЕЙ С НАРУШЕНИЕМ РЕЧИ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 2 Г.ЧЕБОКСАРЫ,1022101281740,"428038, Чувашская Республика - Чувашия, г. Чебоксары, бульвар Юго-Западный, д. 15", 56.115682, 47.185281,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2129034497-ogrn-1022101281740-6906d9b1ca96226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №7 ""СОЗВЕЗДИЕ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МАДОУ ДЕТСКИЙ САД №7 СОЗВЕЗДИЕ Г.ЧЕБОКСАРЫ,1142130000308,"428023, Чувашская Республика - Чувашия, г. Чебоксары, бульвар А.Миттова, д. 2А", 56.116593, 47.194342,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/much-detski-sad-n-sozvezdie-g-cheboksary-inn-2130131174-ogrn-1142130000308-6906d9b1fb63226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР РАЗВИТИЯ РЕБЁНКА - ДЕТСКИЙ САД №8 ""ДВОРЕЦ ДЕТСКОЙ РАДОСТИ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ЦРР - ДЕТСКИЙ САД №8 ДВОРЕЦ ДЕТСКОЙ РАДОСТИ Г.ЧЕБОКСАРЫ,1142130000319,"428003, Чувашская Республика - Чувашия, г.о. город Чебоксары, г Чебоксары, ул Строителей, зд. 8", 56.112343, 47.240965,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-tsrr-detski-sad-n-dvorets-detskoi-radosti-g-cheboksary-inn-2130131181-ogrn-1142130000319-6906d9b1fb64226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 9 ОБЩЕРАЗВИВАЮЩЕГО ВИДА С ПРИОРИТЕТНЫМ ОСУЩЕСТВЛЕНИЕМ ДЕЯТЕЛЬНОСТИ ПО ХУДОЖЕСТВЕННО-ЭСТЕТИЧЕСКОМУ РАЗВИТИЮ ДЕТЕЙ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 9 Г. ЧЕБОКСАРЫ,1022101139455,"428003, Чувашская Республика - Чувашия, г.о. город Чебоксары, г Чебоксары, ул Чапаева, д. 8Б", 56.126600, 47.259072,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2128017650-ogrn-1022101139455-6906d9b1c151226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №14 ""СОЛНЫШКО"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 14 Г.ЧЕБОКСАРЫ,1022101279540,"428025, Чувашская Республика - Чувашия, г. Чебоксары, ул. Мичмана Павлова, д. 42А", 56.141764, 47.173877,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2129034480-ogrn-1022101279540-6906d9b1c2dc226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №11 ""РУЧЕЕК"" ОБЩЕРАЗВИВАЮЩЕГО ВИДА С ПРИОРИТЕТНЫМ ОСУЩЕСТВЛЕНИЕМ ДЕЯТЕЛЬНОСТИ ПО ХУДОЖЕСТВЕННО-ЭСТЕТИЧЕСКОМУ РАЗВИТИЮ ДЕТЕЙ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №11 Г.ЧЕБОКСАРЫ,1022100986214,"428037, Чувашская Республика - Чувашия, г. Чебоксары, ул. Баумана, д. 3/25", 56.107153, 47.307993,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2127311000-ogrn-1022100986214-6906d9b1c0f1226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 13 ОБЩЕРАЗВИВАЮЩЕГО ВИДА С ПРИОРИТЕТНЫМ ОСУЩЕСТВЛЕНИЕМ ДЕЯТЕЛЬНОСТИ ПО СОЦИАЛЬНО-ЛИЧНОСТНОМУ РАЗВИТИЮ ДЕТЕЙ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 13 Г. ЧЕБОКСАРЫ,1022101138399,"428003, Чувашская Республика - Чувашия, г. Чебоксары, ул. Николая Ильбекова, д. 4 к. А", 56.126344, 47.248578,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2128033645-ogrn-1022101138399-6906d9b1c454226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 10 ""ВЕСЕЛЫЕ ЛАДОШКИ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 10 Г. ЧЕБОКСАРЫ,1142130002596,"428034, Чувашская Республика - Чувашия, г. Чебоксары, ул. Филиппа Лукина, д. 4", 56.133324, 47.155717,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2130133439-ogrn-1142130002596-6906d9b1fc04226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОГО ОБЩЕСТВЕННОГО САМОУПРАВЛЕНИЯ ""ШАЙМУРЗИНСКИЙ"" ДЕРЕВНИ ШАЙМУРЗИНО БАТЫРЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ПО ЧУВАШСКОЙ РЕСПУБЛИКЕ",ТОС ШАЙМУРЗИНСКИЙ,1242100008523,"429367, Чувашская Республика - Чувашия, м.о. Батыревский, д Шаймурзино, ул Николаева, д. 22", 55.024419, 47.374215,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/oo-shaimurzinski-inn-2100021470-ogrn-1242100008523-29d4141079960dbde063269aa8c06252
"КОЛХОЗ ""ОПЫТНО-ПОКАЗАТЕЛЬНОЕ ХОЗЯЙСТВО ""ЛЕНИНСКАЯ ИСКРА """,КОЛХОЗ ОПХ ЛЕНИНСКАЯ ИСКРА,1022102630043,"429079, Чувашская Республика - Чувашия, Ядринский район, д. Верхние Ачаки, ул. Ленина, д. 42Б", 55.811830, 46.350945,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/kolkhoz-opkh-leninskaya-iskra-inn-2119000548-ogrn-1022102630043-d2b467f8bc764a8abbc7620135902765
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГА ЮРМА""",ООО МЕГА ЮРМА,2116004583,"428903, Чувашская Республика - Чувашия, м.о. Чебоксарский, д Лапсары, ул Луговая, влд. 31, кабинет 23", 56.063397, 47.225086,01.47,Разведение сельскохозяйственной птицы,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksarski-raion/ooo-mega-yurma-inn-2116004583-ogrn-1202100009352-b650b94863ed38a8e053219aa8c0fd91
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""КОМИНТЕРН""",СХПК КОМИНТЕРН,2110000180,"429055, Чувашская Республика - Чувашия, Красночетайский район, с. Атнары, ул. Молодежная, д. 52А", 55.656300, 46.203746,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-krasnochetaiski-raion/koop-komintern-inn-2110000180-ogrn-1022102630153-8e0ff4c75d90428985ee9b61eb49992b
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОФИРМА ИМПЕРИЯ""",ООО АГРОФИРМА ИМПЕРИЯ,2105005786,"429707, Чувашская Республика - Чувашия, Ибресинский район, д. Чувашские Тимяши, ул. Колхозная, д. 1", 55.291677, 47.161669,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-ibresinski-raion/ooo-agrofirma-imperiya-inn-2105005786-ogrn-1132133000130-5b4e6e58c26a48eeb5cbf634858d1c57
"КРЕДИТНЫЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""МОЛПРОДСЕРВИС""",КПК МОЛПРОДСЕРВИС,2104007163,"420132, Татарстан Респ, г.о. город Казань, г Казань, ул Адоратского, зд. 90, офис 5", 55.849366, 49.148975,64.92,Предоставление займов и прочих видов кредита,https://spark-interfax.ru/respublika-tatarstan-kazan/pk-molprodservis-inn-2104007163-ogrn-1062133004856-6906d9b19ba7226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ "" ЛУЧ """,СХПК ЛУЧ,2104001210,"429204, Чувашская Республика - Чувашия, Вурнарский район, д. Ойкас-Кибеки, ул. Советская, д. 38 А", 55.614022, 47.168110,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/koop-luch-inn-2104001210-ogrn-1022102032578-3e5614e9f4fe48ff8b824fc90d9d3254
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВУРНАРСКИЙ МЯСОКОМБИНАТ""",АО ВУРНАРСКИЙ МЯСОКОМБИНАТ,2104000312,"429220, Чувашская Республика - Чувашия, Вурнарский район, пгт. Вурнары, ул. К.Маркса, д. 54", 55.499594, 46.952575,01.50,Смешанное сельское хозяйство,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/ao-vurnarski-myasokombinat-inn-2104000312-ogrn-1022102030389-46c8875a00594dfa8d62b917c1e9dd57
СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ИМЕНИ КАРЛА МАРКСА,СХПК ИМ. КАРЛА МАРКСА,1022102029608,"429218, Чувашская Республика - Чувашия, Вурнарский район, д. Сявалкасы, ул. Шоссейная, д. 1", 55.624691, 47.004850,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/koop-karla-marksa-inn-2104000168-ogrn-1022102029608-39bb392e98a14c2893b9a73e7b3fc830
