Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""АЛАТЫРСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""",БУ АЛАТЫРСКИЙ КЦСОН,1132131000198,"429826, Чувашская Республика - Чувашия, г. Алатырь, микрорайон Стрелка, д. 37", 54.841904, 46.587836,88.10,Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-alatyr/gbu-alatyrski-ktsson-inn-2122007173-ogrn-1132131000198-6906d9b1fafb226ae0531b9aa8c04bb6
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""УРМАРСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",БУ УРМАРСКИЙ КЦСОН МИНТРУДА ЧУВАШИИ,1132137000467,"429400, Чувашская Республика - Чувашия, Урмарский район, пгт. Урмары, ул. Молодежная, д. 2", 55.680523, 47.951374,87.90,Деятельность по уходу с обеспечением проживания прочая,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-urmarski-raion/gbu-urmarski-ktsson-mintruda-chuvashii-inn-2114003320-ogrn-1132137000467-6906d9b1f9da226ae0531b9aa8c04bb6
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ДЛЯ ДЕТЕЙ И ПОДРОСТКОВ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ"" МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",БУ РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ДЛЯ ДЕТЕЙ МИНТРУДА ЧУВАШИИ,1052128001749,"428024, Чувашская Республика - Чувашия, г. Чебоксары, проспект Мира, д. 31", 56.105064, 47.264992,86.10,Деятельность больничных организаций,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/gbu-reabilitatsionny-tsentr-dlya-detei-mintruda-chuvashii-inn-2128700578-ogrn-1052128001749-6906d9b1c8d9226ae0531b9aa8c04bb6
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""КАНАШСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",БУ КАНАШСКИЙ КЦСОН МИНТРУДА ЧУВАШИИ,1142134000128,"429330, Чувашская Республика - Чувашия, г. Канаш, ул. 30 Лет Победы, д. 32А", 55.504829, 47.492344,87.90,Деятельность по уходу с обеспечением проживания прочая,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanash/gbu-kanashski-ktsson-mintruda-chuvashii-inn-2123013469-ogrn-1142134000128-6906d9b1fcfb226ae0531b9aa8c04bb6
"АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""НОВОЧЕБОКСАРСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""",АУ НОВОЧЕБОКСАРСКИЙ КЦСОН,1022100909522,"429955, Чувашская Республика - Чувашия, г. Новочебоксарск, ул. Солнечная, д. 13 к. 2", 56.111492, 47.476165,88.10,Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-novocheboksarsk/gau-novocheboksarski-ktsson-inn-2124018639-ogrn-1022100909522-6906d9b1c557226ae0531b9aa8c04bb6
"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""ЯДРИНСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" МИНИСТЕРСТВА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",БУ ЯДРИНСКИЙ КЦСОН МИНТРУДА ЧУВАШИИ,1122136000546,"429060, Чувашская Республика - Чувашия, Ядринский район, г. Ядрин, ул. 30 Лет Победы, д. 29", 55.949116, 46.198522,88.10,Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/gbu-yadrinski-ktsson-mintruda-chuvashii-inn-2119000770-ogrn-1122136000546-6906d9b1f3da226ae0531b9aa8c04bb6
"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД ""БАТЫР-БОГАТЫРЬ""",ЧОУ ДО БАТЫР-БОГАТЫРЬ,1116300005491,"443035, Самарская обл., г. Самара, ул. Ставропольская, д. 214 офис 8", 53.234220, 50.257896,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/uch-batyr-bogatyr-inn-6312997134-ogrn-1116300005491-6906d9594743226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""ЗОЛОТОЙ КЛЮЧИК""",АНОО ДО ЗОЛОТОЙ КЛЮЧИК,1126300002069,"443016, Самарская обл., г. Самара, ул. Мирная, д. 140/97", 53.234737, 50.238742,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-zolotoi-klyuchik-inn-6319142089-ogrn-1126300002069-6906d957d436226ae0531b9aa8c04bb6
"ЧАСТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ВОЛШЕБНАЯ СТРАНА""",ЧДОУ ВОЛШЕБНАЯ СТРАНА,1106300003490,"443114, Самарская обл., г. Самара, ул. Стара Загора, д. 142", 53.248260, 50.236966,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/uch-volshebnaya-strana-inn-6312099476-ogrn-1106300003490-6906d957cd67226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""БЭБИ ДЭЙ"" (ДЕНЬ РЕБЁНКА)",АНО БЭБИ ДЭЙ,1216300056026,"443124, Самарская обл, г.о. Самара, вн.р-н Октябрьский, г Самара, просека 5-я, д. 104Б, ком. 1-14", 53.245293, 50.185037,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-bebi-dei-inn-6316275490-ogrn-1216300056026-d25e5694ae2b3536e053219aa8c05e1a
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""ВИННИ ПУХ""",АНОО ДЦ ВИННИ ПУХ,1116300001322,"443013, Самарская обл, г.о. Самара, вн.р-н Ленинский, г Самара, ул Осипенко, д. 39, ком. 18,87,88,89,90,91,92", 53.198103, 50.147454,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-vinni-pukh-inn-6319150347-ogrn-1116300001322-6906d957d0fd226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""БЭБИ АКАДЕМИЯ"" (ДЕТСКАЯ АКАДЕМИЯ)",АНОО ДО БЭБИ АКАДЕМИЯ (ДЕТСКАЯ АКАДЕМИЯ),1166313085113,"443029, Самарская обл., г. Самара, просека 6-Я, д. 137", 53.247264, 50.188656,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-bebi-akademiya-detskaya-akademiya-inn-6319206399-ogrn-1166313085113-6906d9580ba9226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД ""БРИЗ""",АНОО ДО БРИЗ,1226300021760,"443029, Самарская обл, г.о. Самара, вн.р-н Промышленный, г Самара, ул Солнечная, д. 53", 53.259700, 50.208994,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-briz-inn-6319257756-ogrn-1226300021760-e01eb55ede1b08cfe053259aa8c00ff0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТ БУДУЩЕГО САМАРА""",ООО ТБ САМАРА,6320073619,"445043, Самарская обл, г.о. Тольятти, г Тольятти, ш Южное, зд. 163А, этаж 3, ком. 82", 53.555482, 49.217158,30.30.3,"Производство вертолетов, самолетов и прочих летательных аппаратов",https://spark-interfax.ru/samarskaya-oblast-tolyatti/ooo-tb-samara-inn-6320073619-ogrn-1236300005985-f6ac315bf9c56e8ee053249aa8c06b2a
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ САМАРСКОЙ ОБЛАСТИ ""САМАРСКИЙ СОЦИАЛЬНО-ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ""",ГБПОУ ССПК,1026301415843,"443099, Самарская обл., г. Самара, ул. Крупской, д. 18/20-22А", 53.179230, 50.081683,85.21,Образование профессиональное среднее,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-sspk-inn-6317036328-ogrn-1026301415843-6906d9587217226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ХОККЕЙНЫЙ КЛУБ ""ЛАДА""",АНО ХК ЛАДА,1146300001110,"445000, Самарская обл., г. Тольятти, ул. Ботаническая, д. 5", 53.543332, 49.303854,93.19,Деятельность в области спорта прочая,https://spark-interfax.ru/samarskaya-oblast-tolyatti/ano-khk-lada-inn-6320266716-ogrn-1146300001110-6906d95779f1226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМАСТЕР""",ООО СТРОЙМАСТЕР,6381012250,"446813, Самарская обл., Кошкинский район, д. Малое Максимкино, ул. Центральная, д. 38", 54.449715, 50.325105,16.1,Распиловка и строгание древесины,https://spark-interfax.ru/samarskaya-oblast-koshkinski-raion/ooo-stroimaster-inn-6381012250-ogrn-1086381000353-6178895eecf17e1ce0531b9aa8c027ab
"АССОЦИАЦИЯ СЕЛЬСКОХОЗЯЙСТВЕННЫХ ТОВАРОПРОИЗВОДИТЕЛЕЙ ""НАРОДНЫЙ ФЕРМЕР САМАРСКОЙ ОБЛАСТИ""",АССОЦИАЦИЯ СЕЛЬСКОХОЗЯЙСТВЕННЫХ ТОВАРОПРОИЗВОДИТЕЛЕЙ НАРОДНЫЙ ФЕРМЕР САМАРСКОЙ ОБЛАСТИ,1256300004652,"446640, Самарская обл, м.р-н Алексеевский, с.п. Авангард, с Осиповка, ул Молодежная, д. 9, кв. 2", 52.720011, 51.291264,94.11,Деятельность предпринимательских членских некоммерческих организаций,https://spark-interfax.ru/samarskaya-oblast-alekseevski-raion/obedinenie-narodny-fermer-samarskoi-oblasti-inn-6377017954-ogrn-1256300004652-2f543cf52ebb574ee063269aa8c09c38
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ТАВОЛГА""",АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ТАВОЛГА,1216300037711,"443068, Самарская обл, г.о. Самара, вн.р-н Октябрьский, г Самара, ул Скляренко, д. 20, офис 26", 53.215719, 50.159023,85.42,Образование профессиональное дополнительное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-tavolga-inn-6316273534-ogrn-1216300037711-ca1e194e42c70b84e053219aa8c034f0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИРГИЗ""",ООО ИРГИЗ,6375191604,"446281, Самарская обл., Большечерниговский район, с. Августовка, ул. Гаражная, д. 12", 52.243494, 50.746055,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-bolshechernigovski-raion/ooo-irgiz-inn-6375191604-ogrn-1066375000966-85474d84f5444880aca6b35bdf49a6d3
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМАРСКИЙ КОНЕЗАВОД""",ООО САМАРСКИЙ КОНЕЗАВОД,6381021304,"446364, Самарская обл, м.р-н Красноярский, с.п. Хорошенькое, п Конезавод, ул Центральная, зд. 8", 53.583255, 50.648353,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-krasnoyarski-raion/ooo-samarski-konezavod-inn-6381021304-ogrn-1206300033510-a776b144f6c804f6e053189aa8c05833
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ИНТЕЛЛЕКТ-ПЛЮС""",АНОО ИНТЕЛЛЕКТ-ПЛЮС,1176313037834,"443001, Самарская обл., г. Самара, ул. Пушкина, д. 280 офис 4", 53.202102, 50.125825,85.13,Образование основное общее,https://spark-interfax.ru/samarskaya-oblast-samara/ano-intellekt-plyus-inn-6315017129-ogrn-1176313037834-6906d957a1ff226ae0531b9aa8c04bb6
"ЧАСТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""ДЕТСКИЙ ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""БЛАГОВЕСТ""",ЧОУ СОШ ДОЦ БЛАГОВЕСТ,1166313081527,"445144, Самарская обл., Ставропольский район, с. Ягодное, ул. Советская, зд. 53А", 53.609888, 49.039003,85.13,Образование основное общее,https://spark-interfax.ru/samarskaya-oblast-stavropolski-raion/uch-dots-blagovest-inn-6382072372-ogrn-1166313081527-6906d959d42a226ae0531b9aa8c04bb6
"ЧАСТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""ОР АВНЕР"" (СВЕТ АВНЕРА)""",ЧОУ ОР АВНЕР,1036300449030,"443056, Самарская обл., г. Самара, проспект Масленникова, д. 40А", 53.206527, 50.162562,85.14,Образование среднее общее,https://spark-interfax.ru/samarskaya-oblast-samara/uch-or-avner-inn-6315945014-ogrn-1036300449030-6906d957d927226ae0531b9aa8c04bb6
"ЧАСТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ШКОЛА ""ПОТЕНЦИАЛ""",ЧОУ ШКОЛА ПОТЕНЦИАЛ,1126300003312,"443079, Самарская обл., г. Самара, ул. Тухачевского, д. 237 офис 38", 53.197910, 50.162095,85.13,Образование основное общее,https://spark-interfax.ru/samarskaya-oblast-samara/uch-potentsial-inn-6311998167-ogrn-1126300003312-6906d957bc64226ae0531b9aa8c04bb6
"ОБЩЕОБРАЗОВАТЕЛЬНАЯ АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ РЕГИОНАЛЬНЫЙ ЛИНГВИСТИЧЕСКИЙ ЦЕНТР ""ДИАЛОГ КУЛЬТУР""",ОАНО РЛЦ ДИАЛОГ КУЛЬТУР,1026300973533,"443041, Самарская обл., г. Самара, ул. Буянова, д. 66", 53.194866, 50.118733,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-dialog-kultur-inn-6315952533-ogrn-1026300973533-6906d957a227226ae0531b9aa8c04bb6
"ЧАСТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ШКОЛА ""ЭВРИКА""",ЧОУ ШКОЛА ЭВРИКА,6319050720,"443124, Самарская обл., г. Самара, ул. Ново-Садовая, д. 188", 53.239160, 50.191296,85.13,Образование основное общее,https://spark-interfax.ru/samarskaya-oblast-samara/uch-evrika-inn-6319050720-ogrn-1036300891660-6906d9578e49226ae0531b9aa8c04bb6
"ЧАСТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ШКОЛА ""БЛАГОЕ ОТРОЧЕСТВО""",ЧОУ ШКОЛА БЛАГОЕ ОТРОЧЕСТВО,1136300000198,"443028, Самарская обл., г. Самара, пос. Мехзавод, квартал 3-Й, д. 11", 53.302951, 50.278747,85.14,Образование среднее общее,https://spark-interfax.ru/samarskaya-oblast-samara/uch-shkola-blagoe-otrochestvo-inn-6313540213-ogrn-1136300000198-6906d95974b8226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""КОМПЛЕКСНЫЙ ОБЩЕОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ДЛЯ ДЕТЕЙ С НАРУШЕНИЯМИ РАЗВИТИЯ ""СОЛНЕЧНЫЙ КРУГ""""",АНОО СОЛНЕЧНЫЙ КРУГ,1146300000571,"445040, Самарская обл., г. Тольятти, бульвар Туполева, зд. 6", 53.524345, 49.300627,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-tolyatti/ano-solnechny-krug-inn-6382997402-ogrn-1146300000571-6906d95998a2226ae0531b9aa8c04bb6
"ЧАСТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""КРИСТАЛЛ""",ЧОУ СОШ КРИСТАЛЛ,1026303064897,"446001, Самарская обл., г. Сызрань, ул. Ульяновская, д. 116", 53.155132, 48.469091,85.13,Образование основное общее,https://spark-interfax.ru/samarskaya-oblast-syzran/uch-kristall-inn-6325030591-ogrn-1026303064897-6906d9583d43226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""СОТА""",АНОО СОШ СОТА,1156313055931,"445003, Самарская обл., г. Тольятти, ул. Комзина, д. 2А", 53.478471, 49.367989,85.14,Образование среднее общее,https://spark-interfax.ru/samarskaya-oblast-tolyatti/ano-sota-inn-6324065009-ogrn-1156313055931-6906d959c5d5226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ШКОЛА ""АЛЬТЕРНАТИВА"" А.А. ИОФФЕ""",АНОО ШКОЛА АЛЬТЕРНАТИВА,1216300035764,"443086, Самарская обл, г.о. Самара, вн.р-н Октябрьский, г Самара, ул Лукачева, д. 42А", 53.213414, 50.171866,85.13,Образование основное общее,https://spark-interfax.ru/samarskaya-oblast-samara/ano-shkola-alternativa-inn-6316273407-ogrn-1216300035764-6906d957968c226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕСТЬЯНСКОЕ ХОЗЯЙСТВО РОДНИК""",ООО КХ РОДНИК,6375001719,"446180, Самарская обл., Большеглушицкий район, с. Большая Глушица, ул. Дорожная, д. 10А", 52.376273, 50.483277,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-bolsheglushitski-raion/ooo-kkh-rodnik-inn-6375001719-ogrn-1136375000299-1432d0840a8a42df9e8d8c4b35826acb
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОСТАР""",ООО АГРОСТАР,6357941798,"446494, Самарская обл., Похвистневский район, с. Староганькино, ул. Школьная, д. 77", 53.893479, 52.231232,01.13.31,Выращивание картофеля,https://spark-interfax.ru/samarskaya-oblast-pokhvistnevski-raion/ooo-agrostar-inn-6357941798-ogrn-1036301951377-4d11a2388d2a40a3b3c7df3031f4a1dc
"КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО ""ЧУБОВСКОЕ ПОДВОРЬЕ""",КФХ ЧУБОВСКОЕ ПОДВОРЬЕ,1216300049063,"446403, Самарская обл, м.р-н Кинельский, с.п. Чубовка, с Чубовка, ул Советская, д. 45", 53.400634, 50.563364,01.45,Разведение овец и коз,https://spark-interfax.ru/samarskaya-oblast-kinelski-raion/kfkh-chubovskoe-podvore-inn-6350028740-ogrn-1216300049063-cf11715033d41db5e053219aa8c02a64
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ СНАБЖЕНЧЕСКИЙ СБЫТОВОЙ ОБСЛУЖИВАЮЩИЙ КООПЕРАТИВ ""ВОСТОК""",СППССОКВОСТОК,1196313085825,"446143, Самарская обл., Красноармейский район, с. Колывань, ул. Северная, д. 18", 52.914619, 50.021826,01.62,Предоставление услуг в области животноводства,https://spark-interfax.ru/samarskaya-oblast-krasnoarmeiski-raion/koop-vostok-inn-6375005199-ogrn-1196313085825-969b7c42d80a3dd4e0531b9aa8c03827
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРАБИКУЛОВО""",ООО КАРАБИКУЛОВО,6386002457,"446932, Самарская обл., Шенталинский район, д. Карабикулово, ул. Центральная, д. 10", 54.420185, 51.777540,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/samarskaya-oblast-shentalinski-raion/ooo-karabikulovo-inn-6386002457-ogrn-1026303659348-46532356f0a542d29c7c7b6c87971515
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ КООПЕРАТИВ ""ЕЛИСЕЙ""",СППК ЕЛИСЕЙ,1196313051417,"446191, Самарская обл, м.р-н Большеглушицкий, с.п. Малая Глушица, с Малая Глушица, ул Гражданская, д. 24", 52.433609, 50.219292,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/samarskaya-oblast-bolsheglushitski-raion/koop-elisei-inn-6375005054-ogrn-1196313051417-8b68958ba2bd19ffe0531c9aa8c030b8
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМЕНИ АНТОНОВА""",ООО ИМ. АНТОНОВА,6350014515,"446407, Самарская обл., Кинельский район, с. Домашка, ул. Садовая, д. 41", 52.987374, 50.771232,01.41.11,"Разведение молочного крупного рогатого скота, кроме племенного",https://spark-interfax.ru/samarskaya-oblast-kinelski-raion/ooo-im-antonova-inn-6350014515-ogrn-1106350000492-0d39b751d0ae489391ccb542207589c2
